,education,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_divorced,marital_married,marital_single,marital_unknown,default_no,default_unknown,default_yes,housing_no,housing_unknown,housing_yes,loan_no,loan_unknown,loan_yes,contact_cellular,contact_telephone,month_apr,month_aug,month_dec,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,day_of_week_fri,day_of_week_mon,day_of_week_thu,day_of_week_tue,day_of_week_wed,poutcome_failure,poutcome_nonexistent,poutcome_success,age,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y_true,y_predict
650,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6839824085402048,-0.6023314923966496,0.3680307576599394,-0.4537326931073989,1.0888698202186797,1.508801088528188,-0.3257634947497323,1.0452617437861658,1.050342393474835,0,0
651,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2840905191239127,-0.13622557160230173,0.3680307576599394,-0.4537326931073989,1.0888698202186797,-0.10115090413489727,0.7640006765750823,1.0473712463257272,1.050342393474835,0,0
652,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.3447743524604374,-0.6023314923966496,0.3680307576599394,-0.4537326931073989,0.214164637500185,-0.48589947045202964,-0.3640008340944632,0.601738834843318,0.6889545551464071,0,0
653,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5982526784568178,2.6604099531637857,0.3680307576599394,-0.4537326931073989,1.0888698202186797,-0.10115090413489727,0.7640006765750823,1.0468438706908372,1.050342393474835,1,1
654,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.2020716532943059,-0.6023314923966496,0.3680307576599394,-0.4537326931073989,-0.7771679029141092,-0.9699888551215402,-1.1669849603338014,-0.9033912271339557,-0.3929712642455036,0,0
655,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3698202492072995,-0.13622557160230173,0.3680307576599394,-0.4537326931073989,0.9139287836749809,0.7661102084651925,0.7066446675579873,0.9909420533924516,0.6352498609056483,1,1
656,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.2878013833776927,2.6604099531637857,0.3680307576599394,-0.4537326931073989,1.0888698202186797,0.6462704910877354,-0.49783152180102,1.0463164950559465,1.050342393474835,0,0
657,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.9411715987903653,-0.6023314923966496,-2.7254512089752736,4.6177024367101565,-0.7771679029141092,0.5800432788528165,0.018372559352840434,-1.2140154760844162,-1.4044096724464292,1,1
658,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.4305040825438243,0.3298803491920462,0.3680307576599394,0.8141260893469899,-0.7771679029141092,-0.9699888551215402,-1.1669849603338014,-0.8954805926105993,-0.3929712642455036,1,1
659,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6019635427105979,0.3298803491920462,-2.7254512089752736,2.081984871801379,-1.7101867644805033,-1.7804837858059852,1.968476865934089,-1.1633874151349353,-1.305951066338373,1,1
660,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0306121931275323,-0.6023314923966496,0.3680307576599394,-0.4537326931073989,-0.7771679029141092,-0.9699888551215402,-1.1669849603338014,-0.914993491101545,-0.3929712642455036,1,1
661,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.25533375812327047,-0.13622557160230173,0.3680307576599394,-0.4537326931073989,1.0888698202186797,0.6462704910877354,-0.49783152180102,1.0452617437861658,1.050342393474835,0,0
662,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.25904462237705056,0.3298803491920462,0.3680307576599394,0.8141260893469899,-0.7771679029141092,-0.9699888551215402,-1.1669849603338014,-0.914993491101545,-0.3929712642455036,0,0
663,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.17331489229366373,-0.13622557160230173,0.3680307576599394,-0.4537326931073989,0.214164637500185,-0.48589947045202964,-0.3640008340944632,0.6391825049205381,0.6889545551464071,0,0
664,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.4305040825438243,-0.6023314923966496,-2.7254512089752736,2.081984871801379,-1.4186183702410051,-2.061161018611125,1.6625781511762465,-1.123306866883263,-0.6491874096857869,1,1
665,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7697121386235916,2.194304032369438,0.3680307576599394,-0.4537326931073989,1.0888698202186797,0.6462704910877354,-0.49783152180102,1.0489533732303986,1.050342393474835,0,0
666,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16960402803988364,0.3298803491920462,0.3680307576599394,-0.4537326931073989,0.9139287836749809,0.7661102084651925,0.7066446675579873,0.9904146777575614,0.6352498609056483,0,0
667,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.25904462237705056,-0.6023314923966496,0.3680307576599394,-0.4537326931073989,-0.7771679029141092,-0.6830042687702329,-1.3390529873850878,-0.8369418971377621,-0.3929712642455036,1,1
668,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.17331489229366373,-0.13622557160230173,0.3680307576599394,-0.4537326931073989,-0.7771679029141092,-0.6830042687702329,-1.3390529873850878,-0.8300860138841866,-0.3929712642455036,0,0
669,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.5162338126272111,0.3298803491920462,0.3680307576599394,-0.4537326931073989,-1.4186183702410051,-2.061161018611125,1.6625781511762465,-1.1127593541854544,-0.6491874096857869,0,0
670,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.4592608435444665,1.72819811157509,0.3680307576599394,-0.4537326931073989,1.0888698202186797,0.6462704910877354,-0.49783152180102,1.0463164950559465,1.050342393474835,0,0
671,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7697121386235916,-0.13622557160230173,0.3680307576599394,-0.4537326931073989,1.0888698202186797,0.6462704910877354,-0.49783152180102,1.0457891194210558,1.050342393474835,0,0
672,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9411715987903653,-0.6023314923966496,-2.7254512089752736,0.8141260893469899,-1.7101867644805033,-1.3547374214386725,1.9111208569169933,-1.1945025775934703,-1.305951066338373,1,1
673,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.802179763878014,0.3298803491920462,0.3680307576599394,3.3498436542557677,-0.3689721509788116,1.7232511090983864,-1.7979010595218519,-1.0558027856172887,-1.9090100287502003,0,0
674,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.6270094394574601,4.990939557135526,0.3680307576599394,-0.4537326931073989,1.0888698202186797,-0.10115090413489727,0.7640006765750823,1.0473712463257272,1.050342393474835,0,0
675,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4267932182900442,-0.6023314923966496,0.3680307576599394,0.8141260893469899,-0.7771679029141092,-0.9699888551215402,-1.1669849603338014,-0.8675296839614067,-0.3929712642455036,1,1
676,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6876932727939848,0.7959862699863941,0.3680307576599394,-0.4537326931073989,1.0888698202186797,0.6462704910877354,-0.49783152180102,1.0463164950559465,1.050342393474835,0,0
677,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4267932182900442,-0.6023314923966496,0.3680307576599394,-0.4537326931073989,1.0888698202186797,0.6462704910877354,-0.49783152180102,1.0463164950559465,1.050342393474835,0,0
678,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7697121386235916,-0.13622557160230173,0.3680307576599394,0.8141260893469899,-0.7771679029141092,-0.6830042687702329,-1.3390529873850878,-0.8274491357097344,-0.3929712642455036,1,1
679,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.7734230028773716,0.3298803491920462,0.3680307576599394,-0.4537326931073989,1.0888698202186797,-0.10115090413489727,0.7640006765750823,1.0473712463257272,1.050342393474835,0,0
680,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5982526784568178,-0.6023314923966496,0.3680307576599394,-0.4537326931073989,-0.7771679029141092,-0.9699888551215402,-1.1669849603338014,-0.8902068362616951,-0.3929712642455036,1,1
681,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.116341923210919,-0.13622557160230173,0.3680307576599394,-0.4537326931073989,1.0888698202186797,1.508801088528188,-0.3257634947497323,1.0452617437861658,1.050342393474835,0,0
682,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.6270094394574601,0.3298803491920462,0.3680307576599394,-0.4537326931073989,1.0888698202186797,-0.10115090413489727,0.7640006765750823,1.0489533732303986,1.050342393474835,0,0
683,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4267932182900442,-0.6023314923966496,0.3680307576599394,-0.4537326931073989,-0.7771679029141092,-0.9699888551215402,-1.1669849603338014,-0.8675296839614067,-0.3929712642455036,0,0
684,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0306121931275323,0.3298803491920462,0.3680307576599394,-0.4537326931073989,0.214164637500185,-0.48589947045202964,-0.3640008340944632,0.601738834843318,0.6889545551464071,0,0
685,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.3447743524604374,-0.6023314923966496,0.3680307576599394,-0.4537326931073989,0.214164637500185,-0.48589947045202964,-0.3640008340944632,0.6391825049205381,0.6889545551464071,0,0
686,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0838742979564968,-0.6023314923966496,-2.7161334922083,2.081984871801379,-0.7188542240662095,0.8181458752212001,0.3433899437830491,-1.0969380851387418,-1.5957326456791192,1,1
687,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25533375812327047,-0.6023314923966496,0.3680307576599394,-0.4537326931073989,-1.4186183702410051,-0.8596101680633571,-0.1345767980260805,-0.9065554809432982,-0.6491874096857869,1,1
688,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.570036470374715,-0.6023314923966496,0.3680307576599394,-0.4537326931073989,-0.3689721509788116,1.0893620777070432,0.49633930116197,-1.1074855978365503,-1.9090100287502003,1,1
689,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.2020716532943059,-0.6023314923966496,0.3680307576599394,-0.4537326931073989,-0.7771679029141092,-0.9699888551215402,-1.1669849603338014,-0.9033912271339557,-0.3929712642455036,0,0
690,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0306121931275323,-0.13622557160230173,0.3680307576599394,2.081984871801379,-1.4186183702410051,-0.8596101680633571,-0.1345767980260805,-0.9065554809432982,-0.6491874096857869,1,1
691,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5982526784568178,-0.13622557160230173,0.3680307576599394,-0.4537326931073989,-1.7101867644805033,-1.3547374214386725,1.9111208569169933,-1.19397520195858,-1.305951066338373,1,1
692,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6019635427105979,-0.6023314923966496,0.3680307576599394,-0.4537326931073989,1.0888698202186797,-0.10115090413489727,0.7640006765750823,1.0468438706908372,1.050342393474835,0,0
693,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5982526784568178,-0.6023314923966496,-2.7254512089752736,3.3498436542557677,-0.7771679029141092,0.5800432788528165,0.018372559352840434,-1.21876185679843,-1.4044096724464292,1,1
694,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5982526784568178,-0.6023314923966496,-2.7161334922083,0.8141260893469899,-0.7771679029141092,0.5800432788528165,0.018372559352840434,-1.211378597909964,-1.4044096724464292,1,1
695,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7697121386235916,-0.6023314923966496,0.3680307576599394,-0.4537326931073989,0.9139287836749809,0.7661102084651925,0.7066446675579873,0.9904146777575614,0.6352498609056483,1,1
696,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.08758516221027689,-0.13622557160230173,0.3680307576599394,-0.4537326931073989,0.9139287836749809,0.7661102084651925,0.7066446675579873,0.9904146777575614,0.6352498609056483,0,0
697,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.5162338126272111,-0.6023314923966496,0.3680307576599394,-0.4537326931073989,0.214164637500185,-0.48589947045202964,-0.3640008340944632,0.601738834843318,0.6889545551464071,0,0
698,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.5162338126272111,-0.13622557160230173,0.3680307576599394,-0.4537326931073989,0.9139287836749809,0.7661102084651925,0.7066446675579873,0.9893599264877807,0.6352498609056483,0,0
